,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
44079,2020-08-03,3,8,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.60221826
44080,2020-08-02,2,8,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.65402198
44081,2020-08-01,1,8,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.68639931
44082,2020-07-31,31,7,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.83533501
44083,2020-07-30,30,7,2020,16,0,Somalia,SO,SOM,15442906.0,Africa,0.83533501
44084,2020-07-29,29,7,2020,18,0,Somalia,SO,SOM,15442906.0,Africa,0.77705582
44085,2020-07-28,28,7,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.77058036
44086,2020-07-27,27,7,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.77058036
44087,2020-07-26,26,7,2020,7,0,Somalia,SO,SOM,15442906.0,Africa,0.82238408
44088,2020-07-25,25,7,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.86123687
44089,2020-07-24,24,7,2020,10,0,Somalia,SO,SOM,15442906.0,Africa,0.86123687
44090,2020-07-23,23,7,2020,26,0,Somalia,SO,SOM,15442906.0,Africa,0.86123687
44091,2020-07-22,22,7,2020,5,0,Somalia,SO,SOM,15442906.0,Africa,0.77705582
44092,2020-07-21,21,7,2020,11,0,Somalia,SO,SOM,15442906.0,Africa,0.80295768
44093,2020-07-20,20,7,2020,8,0,Somalia,SO,SOM,15442906.0,Africa,0.79000675
44094,2020-07-19,19,7,2020,5,0,Somalia,SO,SOM,15442906.0,Africa,0.97131978
44095,2020-07-18,18,7,2020,23,0,Somalia,SO,SOM,15442906.0,Africa,1.04902536
44096,2020-07-17,17,7,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.90008966
44097,2020-07-16,16,7,2020,7,0,Somalia,SO,SOM,15442906.0,Africa,1.02959896
44098,2020-07-15,15,7,2020,17,0,Somalia,SO,SOM,15442906.0,Africa,0.98427071
44099,2020-07-14,14,7,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,1.0036971
44100,2020-07-13,13,7,2020,8,1,Somalia,SO,SOM,15442906.0,Africa,1.06845175
44101,2020-07-12,12,7,2020,13,0,Somalia,SO,SOM,15442906.0,Africa,1.12025548
44102,2020-07-11,11,7,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,1.03607443
44103,2020-07-10,10,7,2020,10,0,Somalia,SO,SOM,15442906.0,Africa,1.03607443
44104,2020-07-09,9,7,2020,13,0,Somalia,SO,SOM,15442906.0,Africa,1.08787815
44105,2020-07-08,8,7,2020,9,0,Somalia,SO,SOM,15442906.0,Africa,1.16558373
44106,2020-07-07,7,7,2020,9,0,Somalia,SO,SOM,15442906.0,Africa,1.25624024
44107,2020-07-06,6,7,2020,36,0,Somalia,SO,SOM,15442906.0,Africa,1.41165141
44108,2020-07-05,5,7,2020,17,2,Somalia,SO,SOM,15442906.0,Africa,1.33394583
44109,2020-07-04,4,7,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,1.45697966
44110,2020-07-03,3,7,2020,20,0,Somalia,SO,SOM,15442906.0,Africa,1.45697966
44111,2020-07-02,2,7,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,1.47640606
44112,2020-07-01,1,7,2020,20,0,Somalia,SO,SOM,15442906.0,Africa,1.72247374
44113,2020-06-30,30,6,2020,10,0,Somalia,SO,SOM,15442906.0,Africa,1.69657188
44114,2020-06-29,29,6,2020,16,0,Somalia,SO,SOM,15442906.0,Africa,1.88436037
44115,2020-06-28,28,6,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,1.93616409
44116,2020-06-27,27,6,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,2.36354479
44117,2020-06-26,26,6,2020,18,0,Somalia,SO,SOM,15442906.0,Africa,2.36354479
44118,2020-06-25,25,6,2020,25,0,Somalia,SO,SOM,15442906.0,Africa,2.64198979
44119,2020-06-24,24,6,2020,23,0,Somalia,SO,SOM,15442906.0,Africa,2.71321991
44120,2020-06-23,23,6,2020,33,0,Somalia,SO,SOM,15442906.0,Africa,2.87510654
44121,2020-06-22,22,6,2020,24,2,Somalia,SO,SOM,15442906.0,Africa,2.881582
44122,2020-06-21,21,6,2020,36,0,Somalia,SO,SOM,15442906.0,Africa,3.01756677
44123,2020-06-20,20,6,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,3.33486456
44124,2020-06-19,19,6,2020,23,0,Somalia,SO,SOM,15442906.0,Africa,3.33486456
44125,2020-06-18,18,6,2020,38,0,Somalia,SO,SOM,15442906.0,Africa,3.56150585
44126,2020-06-17,17,6,2020,16,0,Somalia,SO,SOM,15442906.0,Africa,3.68453968
44127,2020-06-16,16,6,2020,39,0,Somalia,SO,SOM,15442906.0,Africa,4.00831294
44128,2020-06-15,15,6,2020,24,1,Somalia,SO,SOM,15442906.0,Africa,4.06011666
44129,2020-06-14,14,6,2020,66,2,Somalia,SO,SOM,15442906.0,Africa,4.29323341
44130,2020-06-13,13,6,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,4.43569364
44131,2020-06-12,12,6,2020,61,0,Somalia,SO,SOM,15442906.0,Africa,4.43569364
44132,2020-06-11,11,6,2020,36,0,Somalia,SO,SOM,15442906.0,Africa,4.66881039
44133,2020-06-10,10,6,2020,48,1,Somalia,SO,SOM,15442906.0,Africa,4.56520295
44134,2020-06-09,9,6,2020,34,1,Somalia,SO,SOM,15442906.0,Africa,4.39684085
44135,2020-06-08,8,6,2020,45,1,Somalia,SO,SOM,15442906.0,Africa,4.79184423
44136,2020-06-07,7,6,2020,85,3,Somalia,SO,SOM,15442906.0,Africa,4.5004483
44137,2020-06-06,6,6,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,3.95003376
44138,2020-06-05,5,6,2020,58,0,Somalia,SO,SOM,15442906.0,Africa,3.95003376
44139,2020-06-04,4,6,2020,57,0,Somalia,SO,SOM,15442906.0,Africa,3.71044155
44140,2020-06-03,3,6,2020,66,0,Somalia,SO,SOM,15442906.0,Africa,3.80109806
44141,2020-06-02,2,6,2020,47,1,Somalia,SO,SOM,15442906.0,Africa,3.67806422
44142,2020-06-01,1,6,2020,60,5,Somalia,SO,SOM,15442906.0,Africa,3.59388317
44143,2020-05-31,31,5,2020,88,1,Somalia,SO,SOM,15442906.0,Africa,3.61978503
44144,2020-05-30,30,5,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,3.52265306
44145,2020-05-29,29,5,2020,97,5,Somalia,SO,SOM,15442906.0,Africa,3.52265306
44146,2020-05-28,28,5,2020,20,0,Somalia,SO,SOM,15442906.0,Africa,3.31543817
44147,2020-05-27,27,5,2020,22,1,Somalia,SO,SOM,15442906.0,Africa,3.50322666
44148,2020-05-26,26,5,2020,95,5,Somalia,SO,SOM,15442906.0,Africa,3.8852790999999995
44149,2020-05-25,25,5,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,3.49675119
44150,2020-05-24,24,5,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,3.86585271
44151,2020-05-23,23,5,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,4.31265981
44152,2020-05-22,22,5,2020,21,0,Somalia,SO,SOM,15442906.0,Africa,4.31265981
44153,2020-05-21,21,5,2020,71,2,Somalia,SO,SOM,15442906.0,Africa,4.53282562
44154,2020-05-20,20,5,2020,47,2,Somalia,SO,SOM,15442906.0,Africa,4.31913527
44155,2020-05-19,19,5,2020,34,1,Somalia,SO,SOM,15442906.0,Africa,4.52635016
44156,2020-05-18,18,5,2020,64,1,Somalia,SO,SOM,15442906.0,Africa,4.52635016
44157,2020-05-17,17,5,2020,73,2,Somalia,SO,SOM,15442906.0,Africa,4.44216911
44158,2020-05-16,16,5,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,4.42274271
44159,2020-05-15,15,5,2020,65,1,Somalia,SO,SOM,15442906.0,Africa,4.42274271
44160,2020-05-14,14,5,2020,49,0,Somalia,SO,SOM,15442906.0,Africa,4.12487132
44161,2020-05-13,13,5,2020,81,0,Somalia,SO,SOM,15442906.0,Africa,4.15724864
44162,2020-05-12,12,5,2020,35,1,Somalia,SO,SOM,15442906.0,Africa,3.94355829
44163,2020-05-11,11,5,2020,57,3,Somalia,SO,SOM,15442906.0,Africa,4.00183748
44164,2020-05-10,10,5,2020,69,4,Somalia,SO,SOM,15442906.0,Africa,3.93060736
44165,2020-05-09,9,5,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,3.8852790999999995
44166,2020-05-08,8,5,2020,55,5,Somalia,SO,SOM,15442906.0,Africa,3.8852790999999995
44167,2020-05-07,7,5,2020,38,1,Somalia,SO,SOM,15442906.0,Africa,3.80109806
44168,2020-05-06,6,5,2020,79,3,Somalia,SO,SOM,15442906.0,Africa,3.55503038
44169,2020-05-05,5,5,2020,34,3,Somalia,SO,SOM,15442906.0,Africa,3.36076643
44170,2020-05-04,4,5,2020,51,1,Somalia,SO,SOM,15442906.0,Africa,3.61330957
44171,2020-05-03,3,5,2020,70,3,Somalia,SO,SOM,15442906.0,Africa,3.47084933
44172,2020-05-02,2,5,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,3.14060061
44173,2020-05-01,1,5,2020,19,0,Somalia,SO,SOM,15442906.0,Africa,3.37371736
44174,2020-04-30,30,4,2020,54,0,Somalia,SO,SOM,15442906.0,Africa,3.25068352
44175,2020-04-29,29,4,2020,48,2,Somalia,SO,SOM,15442906.0,Africa,3.0305177000000003
44176,2020-04-28,28,4,2020,44,3,Somalia,SO,SOM,15442906.0,Africa,2.94633665
44177,2020-04-27,27,4,2020,46,5,Somalia,SO,SOM,15442906.0,Africa,2.66141619
44178,2020-04-26,26,4,2020,62,2,Somalia,SO,SOM,15442906.0,Africa,2.38944665
44179,2020-04-25,25,4,2020,0,2,Somalia,SO,SOM,15442906.0,Africa,1.98796781
44180,2020-04-24,24,4,2020,42,0,Somalia,SO,SOM,15442906.0,Africa,2.046247
44181,2020-04-23,23,4,2020,0,6,Somalia,SO,SOM,15442906.0,Africa,1.80017932
44182,2020-04-22,22,4,2020,49,0,Somalia,SO,SOM,15442906.0,Africa,1.80017932
44183,2020-04-21,21,4,2020,73,1,Somalia,SO,SOM,15442906.0,Africa,1.48935699
44184,2020-04-20,20,4,2020,29,0,Somalia,SO,SOM,15442906.0,Africa,1.01664803
44185,2020-04-19,19,4,2020,19,2,Somalia,SO,SOM,15442906.0,Africa,0.82885954
44186,2020-04-18,18,4,2020,36,0,Somalia,SO,SOM,15442906.0,Africa,0.71877663
44187,2020-04-17,17,4,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.48565989
44188,2020-04-16,16,4,2020,20,3,Somalia,SO,SOM,15442906.0,Africa,0.48565989
44189,2020-04-15,15,4,2020,35,0,Somalia,SO,SOM,15442906.0,Africa,0.36910151
44190,2020-04-14,14,4,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.14246023
44191,2020-04-13,13,4,2020,4,1,Somalia,SO,SOM,15442906.0,Africa,0.14246023
44192,2020-04-12,12,4,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.11655837
44193,2020-04-11,11,4,2020,9,0,Somalia,SO,SOM,15442906.0,Africa,0.11655837
44194,2020-04-10,10,4,2020,4,1,Somalia,SO,SOM,15442906.0,Africa,0.06475465
44195,2020-04-09,9,4,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.04532826
44196,2020-04-08,8,4,2020,1,0,Somalia,SO,SOM,15442906.0,Africa,0.04532826
44197,2020-04-07,7,4,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.03885279
44198,2020-04-06,6,4,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.03885279
44199,2020-04-05,5,4,2020,2,0,Somalia,SO,SOM,15442906.0,Africa,0.03885279
44200,2020-04-04,4,4,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.02590186
44201,2020-04-03,3,4,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.02590186
44202,2020-04-02,2,4,2020,2,0,Somalia,SO,SOM,15442906.0,Africa,0.02590186
44203,2020-04-01,1,4,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.01295093
44204,2020-03-31,31,3,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.01295093
44205,2020-03-30,30,3,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,0.0194264
44206,2020-03-29,29,3,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,
44207,2020-03-28,28,3,2020,1,0,Somalia,SO,SOM,15442906.0,Africa,
44208,2020-03-27,27,3,2020,1,0,Somalia,SO,SOM,15442906.0,Africa,
44209,2020-03-26,26,3,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,
44210,2020-03-25,25,3,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,
44211,2020-03-24,24,3,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,
44212,2020-03-23,23,3,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,
44213,2020-03-22,22,3,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,
44214,2020-03-21,21,3,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,
44215,2020-03-20,20,3,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,
44216,2020-03-19,19,3,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,
44217,2020-03-18,18,3,2020,0,0,Somalia,SO,SOM,15442906.0,Africa,
44218,2020-03-17,17,3,2020,1,0,Somalia,SO,SOM,15442906.0,Africa,
44219,2020-11-01,1,11,2020,1770,46,South_Africa,ZA,ZAF,58558267.0,Africa,39.82529059
44220,2020-10-31,31,10,2020,1912,66,South_Africa,ZA,ZAF,58558267.0,Africa,40.09510732
44221,2020-10-30,30,10,2020,2056,53,South_Africa,ZA,ZAF,58558267.0,Africa,40.27783131
44222,2020-10-29,29,10,2020,1863,58,South_Africa,ZA,ZAF,58558267.0,Africa,39.78942888
44223,2020-10-28,28,10,2020,1092,45,South_Africa,ZA,ZAF,58558267.0,Africa,39.81333669
44224,2020-10-27,27,10,2020,891,40,South_Africa,ZA,ZAF,58558267.0,Africa,41.47663728
44225,2020-10-26,26,10,2020,1622,24,South_Africa,ZA,ZAF,58558267.0,Africa,39.95507586
44226,2020-10-25,25,10,2020,1834,53,South_Africa,ZA,ZAF,58558267.0,Africa,39.87481392
44227,2020-10-24,24,10,2020,1897,48,South_Africa,ZA,ZAF,58558267.0,Africa,40.77989535
44228,2020-10-23,23,10,2020,2156,102,South_Africa,ZA,ZAF,58558267.0,Africa,40.34272394
44229,2020-10-22,22,10,2020,2055,85,South_Africa,ZA,ZAF,58558267.0,Africa,39.6254896
44230,2020-10-21,21,10,2020,1050,164,South_Africa,ZA,ZAF,58558267.0,Africa,39.38299608
44231,2020-10-20,20,10,2020,1461,21,South_Africa,ZA,ZAF,58558267.0,Africa,39.34371897
44232,2020-10-19,19,10,2020,1662,63,South_Africa,ZA,ZAF,58558267.0,Africa,38.43009903
44233,2020-10-18,18,10,2020,1928,38,South_Africa,ZA,ZAF,58558267.0,Africa,38.27811366
44234,2020-10-17,17,10,2020,2019,61,South_Africa,ZA,ZAF,58558267.0,Africa,38.20126712
44235,2020-10-16,16,10,2020,1770,158,South_Africa,ZA,ZAF,58558267.0,Africa,37.74018791
44236,2020-10-15,15,10,2020,1877,123,South_Africa,ZA,ZAF,58558267.0,Africa,37.69749539
44237,2020-10-14,14,10,2020,2066,248,South_Africa,ZA,ZAF,58558267.0,Africa,37.509648299999995
44238,2020-10-13,13,10,2020,0,0,South_Africa,ZA,ZAF,58558267.0,Africa,35.52359225
44239,2020-10-12,12,10,2020,1575,107,South_Africa,ZA,ZAF,58558267.0,Africa,37.06564609
44240,2020-10-11,11,10,2020,2364,126,South_Africa,ZA,ZAF,58558267.0,Africa,36.54138194
44241,2020-10-10,10,10,2020,1641,139,South_Africa,ZA,ZAF,58558267.0,Africa,34.15913931
44242,2020-10-09,9,10,2020,1736,160,South_Africa,ZA,ZAF,58558267.0,Africa,33.88419948
44243,2020-10-08,8,10,2020,1913,145,South_Africa,ZA,ZAF,58558267.0,Africa,34.09766208
44244,2020-10-07,7,10,2020,1027,87,South_Africa,ZA,ZAF,58558267.0,Africa,34.08570817
44245,2020-10-06,6,10,2020,926,40,South_Africa,ZA,ZAF,58558267.0,Africa,34.63046473
44246,2020-10-05,5,10,2020,1573,38,South_Africa,ZA,ZAF,58558267.0,Africa,34.28721687
44247,2020-10-04,4,10,2020,1883,29,South_Africa,ZA,ZAF,58558267.0,Africa,34.25647825
44248,2020-10-03,3,10,2020,1749,43,South_Africa,ZA,ZAF,58558267.0,Africa,34.50580257
44249,2020-10-02,2,10,2020,1745,132,South_Africa,ZA,ZAF,58558267.0,Africa,35.02835902
44250,2020-10-01,1,10,2020,1767,67,South_Africa,ZA,ZAF,58558267.0,Africa,35.68240843
44251,2020-09-30,30,9,2020,903,81,South_Africa,ZA,ZAF,58558267.0,Africa,35.94880976
44252,2020-09-29,29,9,2020,903,188,South_Africa,ZA,ZAF,58558267.0,Africa,35.72510095
44253,2020-09-28,28,9,2020,1268,22,South_Africa,ZA,ZAF,58558267.0,Africa,35.81560909
44254,2020-09-27,27,9,2020,969,64,South_Africa,ZA,ZAF,58558267.0,Africa,36.34670404
44255,2020-09-26,26,9,2020,1480,29,South_Africa,ZA,ZAF,58558267.0,Africa,37.79312663
44256,2020-09-25,25,9,2020,1861,77,South_Africa,ZA,ZAF,58558267.0,Africa,38.61282302
44257,2020-09-24,24,9,2020,1906,88,South_Africa,ZA,ZAF,58558267.0,Africa,38.86214734
44258,2020-09-23,23,9,2020,1346,126,South_Africa,ZA,ZAF,58558267.0,Africa,39.00559421
44259,2020-09-22,22,9,2020,725,39,South_Africa,ZA,ZAF,58558267.0,Africa,38.54963809
44260,2020-09-21,21,9,2020,1555,13,South_Africa,ZA,ZAF,58558267.0,Africa,38.75456219
44261,2020-09-20,20,9,2020,2029,83,South_Africa,ZA,ZAF,58558267.0,Africa,38.88776285
44262,2020-09-19,19,9,2020,2055,85,South_Africa,ZA,ZAF,58558267.0,Africa,38.50694557
44263,2020-09-18,18,9,2020,2128,67,South_Africa,ZA,ZAF,58558267.0,Africa,38.52060718
44264,2020-09-17,17,9,2020,1923,64,South_Africa,ZA,ZAF,58558267.0,Africa,39.01925581
44265,2020-09-16,16,9,2020,772,142,South_Africa,ZA,ZAF,58558267.0,Africa,39.72453625
44266,2020-09-15,15,9,2020,956,52,South_Africa,ZA,ZAF,58558267.0,Africa,40.48617081
44267,2020-09-14,14,9,2020,1579,20,South_Africa,ZA,ZAF,58558267.0,Africa,42.24339494
44268,2020-09-13,13,9,2020,1816,49,South_Africa,ZA,ZAF,58558267.0,Africa,43.82472589
44269,2020-09-12,12,9,2020,1960,113,South_Africa,ZA,ZAF,58558267.0,Africa,44.86983879
44270,2020-09-11,11,9,2020,2007,97,South_Africa,ZA,ZAF,58558267.0,Africa,44.65979159
44271,2020-09-10,10,9,2020,1990,82,South_Africa,ZA,ZAF,58558267.0,Africa,45.64684266
44272,2020-09-09,9,9,2020,1079,82,South_Africa,ZA,ZAF,58558267.0,Africa,46.83198702
44273,2020-09-08,8,9,2020,845,115,South_Africa,ZA,ZAF,58558267.0,Africa,47.66534501
44274,2020-09-07,7,9,2020,1633,110,South_Africa,ZA,ZAF,58558267.0,Africa,49.08615209
44275,2020-09-06,6,9,2020,1806,101,South_Africa,ZA,ZAF,58558267.0,Africa,50.95608448
44276,2020-09-05,5,9,2020,2063,115,South_Africa,ZA,ZAF,58558267.0,Africa,54.20242372
44277,2020-09-04,4,9,2020,2420,174,South_Africa,ZA,ZAF,58558267.0,Africa,56.48220429999999
44278,2020-09-03,3,9,2020,2336,126,South_Africa,ZA,ZAF,58558267.0,Africa,58.97544748
44279,2020-09-02,2,9,2020,1218,114,South_Africa,ZA,ZAF,58558267.0,Africa,61.67361476
44280,2020-09-01,1,9,2020,1985,121,South_Africa,ZA,ZAF,58558267.0,Africa,63.4496236
44281,2020-08-31,31,8,2020,2505,47,South_Africa,ZA,ZAF,58558267.0,Africa,64.39910525
44282,2020-08-30,30,8,2020,2428,238,South_Africa,ZA,ZAF,58558267.0,Africa,66.42614612
44283,2020-08-29,29,8,2020,1837,115,South_Africa,ZA,ZAF,58558267.0,Africa,69.98670229999999
44284,2020-08-28,28,8,2020,2585,126,South_Africa,ZA,ZAF,58558267.0,Africa,77.5654785
44285,2020-08-27,27,8,2020,2684,194,South_Africa,ZA,ZAF,58558267.0,Africa,79.8896593
44286,2020-08-26,26,8,2020,1567,149,South_Africa,ZA,ZAF,58558267.0,Africa,80.10482961
44287,2020-08-25,25,8,2020,1677,100,South_Africa,ZA,ZAF,58558267.0,Africa,81.71689917
44288,2020-08-24,24,8,2020,2728,72,South_Africa,ZA,ZAF,58558267.0,Africa,85.23988594
44289,2020-08-23,23,8,2020,3707,144,South_Africa,ZA,ZAF,58558267.0,Africa,91.97164254
44290,2020-08-22,22,8,2020,3398,225,South_Africa,ZA,ZAF,58558267.0,Africa,98.81098428
44291,2020-08-21,21,8,2020,3880,195,South_Africa,ZA,ZAF,58558267.0,Africa,105.46077123
44292,2020-08-20,20,8,2020,3916,159,South_Africa,ZA,ZAF,58558267.0,Africa,113.02076272
44293,2020-08-19,19,8,2020,2258,282,South_Africa,ZA,ZAF,58558267.0,Africa,120.94961758
44294,2020-08-18,18,8,2020,2541,143,South_Africa,ZA,ZAF,58558267.0,Africa,124.70314396
44295,2020-08-17,17,8,2020,3692,162,South_Africa,ZA,ZAF,58558267.0,Africa,129.54618346
44296,2020-08-16,16,8,2020,4513,121,South_Africa,ZA,ZAF,58558267.0,Africa,137.23596021
44297,2020-08-15,15,8,2020,6275,286,South_Africa,ZA,ZAF,58558267.0,Africa,146.78883854
44298,2020-08-14,14,8,2020,3946,260,South_Africa,ZA,ZAF,58558267.0,Africa,154.88163268
44299,2020-08-13,13,8,2020,2810,259,South_Africa,ZA,ZAF,58558267.0,Africa,167.00630843
44300,2020-08-12,12,8,2020,2511,130,South_Africa,ZA,ZAF,58558267.0,Africa,181.61056576
44301,2020-08-11,11,8,2020,3740,213,South_Africa,ZA,ZAF,58558267.0,Africa,189.67262129
44302,2020-08-10,10,8,2020,6670,198,South_Africa,ZA,ZAF,58558267.0,Africa,195.40366521
44303,2020-08-09,9,8,2020,7712,301,South_Africa,ZA,ZAF,58558267.0,Africa,203.195904
44304,2020-08-08,8,8,2020,7292,305,South_Africa,ZA,ZAF,58558267.0,Africa,210.86689604
44305,2020-08-07,7,8,2020,8307,306,South_Africa,ZA,ZAF,58558267.0,Africa,222.22652183
44306,2020-08-06,6,8,2020,8559,414,South_Africa,ZA,ZAF,58558267.0,Africa,230.41836262
44307,2020-08-05,5,8,2020,4456,345,South_Africa,ZA,ZAF,58558267.0,Africa,238.25841704
44308,2020-08-04,4,8,2020,5377,173,South_Africa,ZA,ZAF,58558267.0,Africa,244.60081785
44309,2020-08-03,3,8,2020,8195,213,South_Africa,ZA,ZAF,58558267.0,Africa,251.30012813
44310,2020-08-02,2,8,2020,10107,148,South_Africa,ZA,ZAF,58558267.0,Africa,260.27238818
44311,2020-08-01,1,8,2020,11014,193,South_Africa,ZA,ZAF,58558267.0,Africa,265.69946136
44312,2020-07-31,31,7,2020,11046,315,South_Africa,ZA,ZAF,58558267.0,Africa,269.72792757
44313,2020-07-30,30,7,2020,11362,240,South_Africa,ZA,ZAF,58558267.0,Africa,273.35849949
44314,2020-07-29,29,7,2020,7232,190,South_Africa,ZA,ZAF,58558267.0,Africa,275.74074212
44315,2020-07-28,28,7,2020,7096,298,South_Africa,ZA,ZAF,58558267.0,Africa,281.31467757
44316,2020-07-27,27,7,2020,11233,114,South_Africa,ZA,ZAF,58558267.0,Africa,288.92760778
44317,2020-07-26,26,7,2020,12204,312,South_Africa,ZA,ZAF,58558267.0,Africa,290.33646095
44318,2020-07-25,25,7,2020,13944,250,South_Africa,ZA,ZAF,58558267.0,Africa,292.5445181
44319,2020-07-24,24,7,2020,13104,153,South_Africa,ZA,ZAF,58558267.0,Africa,289.8190276
44320,2020-07-23,23,7,2020,13150,572,South_Africa,ZA,ZAF,58558267.0,Africa,290.79241706
44321,2020-07-22,22,7,2020,8170,195,South_Africa,ZA,ZAF,58558267.0,Africa,283.38099555
44322,2020-07-21,21,7,2020,9300,140,South_Africa,ZA,ZAF,58558267.0,Africa,286.73491994
44323,2020-07-20,20,7,2020,13449,85,South_Africa,ZA,ZAF,58558267.0,Africa,286.17308637
44324,2020-07-19,19,7,2020,13285,144,South_Africa,ZA,ZAF,58558267.0,Africa,278.18787738
44325,2020-07-18,18,7,2020,13373,135,South_Africa,ZA,ZAF,58558267.0,Africa,274.03474901
44326,2020-07-17,17,7,2020,13172,216,South_Africa,ZA,ZAF,58558267.0,Africa,266.67455852
44327,2020-07-16,16,7,2020,12757,107,South_Africa,ZA,ZAF,58558267.0,Africa,259.08553612
44328,2020-07-15,15,7,2020,10496,174,South_Africa,ZA,ZAF,58558267.0,Africa,251.17375827
44329,2020-07-14,14,7,2020,11554,93,South_Africa,ZA,ZAF,58558267.0,Africa,245.10971269
44330,2020-07-13,13,7,2020,12058,108,South_Africa,ZA,ZAF,58558267.0,Africa,235.84714350000002
44331,2020-07-12,12,7,2020,13497,111,South_Africa,ZA,ZAF,58558267.0,Africa,226.07226406
44332,2020-07-11,11,7,2020,12348,140,South_Africa,ZA,ZAF,58558267.0,Africa,215.33594906
44333,2020-07-10,10,7,2020,13674,118,South_Africa,ZA,ZAF,58558267.0,Africa,204.86262
44334,2020-07-09,9,7,2020,8810,100,South_Africa,ZA,ZAF,58558267.0,Africa,192.74648275
44335,2020-07-08,8,7,2020,10134,192,South_Africa,ZA,ZAF,58558267.0,Africa,187.41504082
44336,2020-07-07,7,7,2020,8971,111,South_Africa,ZA,ZAF,58558267.0,Africa,177.82459307
44337,2020-07-06,6,7,2020,8773,173,South_Africa,ZA,ZAF,58558267.0,Africa,169.82743017
44338,2020-07-05,5,7,2020,10853,74,South_Africa,ZA,ZAF,58558267.0,Africa,162.73705641
44339,2020-07-04,4,7,2020,9063,108,South_Africa,ZA,ZAF,58558267.0,Africa,152.68382174
44340,2020-07-03,3,7,2020,8728,95,South_Africa,ZA,ZAF,58558267.0,Africa,143.73888490000002
44341,2020-07-02,2,7,2020,8124,92,South_Africa,ZA,ZAF,58558267.0,Africa,134.77345564
44342,2020-07-01,1,7,2020,6945,128,South_Africa,ZA,ZAF,58558267.0,Africa,127.86409816
44343,2020-06-30,30,6,2020,6130,73,South_Africa,ZA,ZAF,58558267.0,Africa,120.78738601
44344,2020-06-29,29,6,2020,6334,43,South_Africa,ZA,ZAF,58558267.0,Africa,116.28759437
44345,2020-06-28,28,6,2020,7210,73,South_Africa,ZA,ZAF,58558267.0,Africa,112.81754633
44346,2020-06-27,27,6,2020,6215,48,South_Africa,ZA,ZAF,58558267.0,Africa,107.00965587
44347,2020-06-26,26,6,2020,6579,87,South_Africa,ZA,ZAF,58558267.0,Africa,102.13246236
44348,2020-06-25,25,6,2020,5688,103,South_Africa,ZA,ZAF,58558267.0,Africa,96.27163318
44349,2020-06-24,24,6,2020,4518,111,South_Africa,ZA,ZAF,58558267.0,Africa,90.70794394
44350,2020-06-23,23,6,2020,4288,61,South_Africa,ZA,ZAF,58558267.0,Africa,86.59921579
44351,2020-06-22,22,6,2020,4621,53,South_Africa,ZA,ZAF,58558267.0,Africa,83.70637061
44352,2020-06-21,21,6,2020,4966,46,South_Africa,ZA,ZAF,58558267.0,Africa,79.76328944
